entity_id,state,last_changed
sensor.geschirrspuler_current_consumption,16.0,2025-09-30T11:08:06.014Z
sensor.geschirrspuler_current_consumption,15.9,2025-09-30T11:08:10.999Z
sensor.geschirrspuler_current_consumption,15.7,2025-09-30T11:08:21.004Z
sensor.geschirrspuler_current_consumption,26.1,2025-09-30T11:08:31.013Z
sensor.geschirrspuler_current_consumption,37.0,2025-09-30T11:08:35.999Z
sensor.geschirrspuler_current_consumption,27.8,2025-09-30T11:08:41.005Z
sensor.geschirrspuler_current_consumption,27.7,2025-09-30T11:08:46.012Z
sensor.geschirrspuler_current_consumption,27.3,2025-09-30T11:08:51.000Z
sensor.geschirrspuler_current_consumption,29.1,2025-09-30T11:08:56.005Z
sensor.geschirrspuler_current_consumption,28.2,2025-09-30T11:09:01.017Z
sensor.geschirrspuler_current_consumption,20.6,2025-09-30T11:09:05.999Z
sensor.geschirrspuler_current_consumption,29.7,2025-09-30T11:09:16.014Z
sensor.geschirrspuler_current_consumption,22.9,2025-09-30T11:09:21.000Z
sensor.geschirrspuler_current_consumption,24.2,2025-09-30T11:11:00.999Z
sensor.geschirrspuler_current_consumption,24.6,2025-09-30T11:11:06.006Z
sensor.geschirrspuler_current_consumption,19.7,2025-09-30T11:11:11.013Z
sensor.geschirrspuler_current_consumption,19.8,2025-09-30T11:11:15.999Z
sensor.geschirrspuler_current_consumption,19.7,2025-09-30T11:11:26.015Z
sensor.geschirrspuler_current_consumption,19.9,2025-09-30T11:11:51.009Z
sensor.geschirrspuler_current_consumption,19.7,2025-09-30T11:11:56.018Z
sensor.geschirrspuler_current_consumption,19.8,2025-09-30T11:12:01.002Z
sensor.geschirrspuler_current_consumption,19.7,2025-09-30T11:12:11.015Z
sensor.geschirrspuler_current_consumption,19.8,2025-09-30T11:12:41.012Z
sensor.geschirrspuler_current_consumption,19.7,2025-09-30T11:12:46.018Z
sensor.geschirrspuler_current_consumption,19.6,2025-09-30T11:12:56.000Z
sensor.geschirrspuler_current_consumption,19.7,2025-09-30T11:13:11.004Z
sensor.geschirrspuler_current_consumption,19.8,2025-09-30T11:13:26.000Z
sensor.geschirrspuler_current_consumption,19.6,2025-09-30T11:13:31.007Z
sensor.geschirrspuler_current_consumption,19.7,2025-09-30T11:13:36.014Z
sensor.geschirrspuler_current_consumption,19.6,2025-09-30T11:13:41.003Z
sensor.geschirrspuler_current_consumption,19.7,2025-09-30T11:13:46.008Z
sensor.geschirrspuler_current_consumption,19.5,2025-09-30T11:14:16.008Z
sensor.geschirrspuler_current_consumption,29.9,2025-09-30T11:14:21.018Z
sensor.geschirrspuler_current_consumption,27.1,2025-09-30T11:14:26.005Z
sensor.geschirrspuler_current_consumption,22.5,2025-09-30T11:14:31.013Z
sensor.geschirrspuler_current_consumption,22.7,2025-09-30T11:14:41.010Z
sensor.geschirrspuler_current_consumption,26.4,2025-09-30T11:14:46.014Z
sensor.geschirrspuler_current_consumption,26.3,2025-09-30T11:14:51.000Z
sensor.geschirrspuler_current_consumption,26.4,2025-09-30T11:14:56.007Z
sensor.geschirrspuler_current_consumption,26.5,2025-09-30T11:15:01.014Z
sensor.geschirrspuler_current_consumption,26.3,2025-09-30T11:15:06.004Z
sensor.geschirrspuler_current_consumption,26.4,2025-09-30T11:15:11.007Z
sensor.geschirrspuler_current_consumption,26.5,2025-09-30T11:15:16.013Z
sensor.geschirrspuler_current_consumption,26.4,2025-09-30T11:15:20.999Z
sensor.geschirrspuler_current_consumption,26.3,2025-09-30T11:15:31.012Z
sensor.geschirrspuler_current_consumption,27.1,2025-09-30T11:15:36.003Z
sensor.geschirrspuler_current_consumption,29.8,2025-09-30T11:15:41.007Z
sensor.geschirrspuler_current_consumption,29.7,2025-09-30T11:15:50.999Z
sensor.geschirrspuler_current_consumption,29.6,2025-09-30T11:16:01.013Z
sensor.geschirrspuler_current_consumption,29.7,2025-09-30T11:16:06.002Z
sensor.geschirrspuler_current_consumption,29.6,2025-09-30T11:16:16.012Z
sensor.geschirrspuler_current_consumption,29.7,2025-09-30T11:16:35.998Z
sensor.geschirrspuler_current_consumption,28.9,2025-09-30T11:16:41.005Z
sensor.geschirrspuler_current_consumption,22.5,2025-09-30T11:16:46.017Z
sensor.geschirrspuler_current_consumption,23.0,2025-09-30T11:16:51.002Z
sensor.geschirrspuler_current_consumption,27.6,2025-09-30T11:16:56.009Z
sensor.geschirrspuler_current_consumption,26.2,2025-09-30T11:17:01.004Z
sensor.geschirrspuler_current_consumption,26.3,2025-09-30T11:17:06.009Z
sensor.geschirrspuler_current_consumption,26.4,2025-09-30T11:17:26.014Z
sensor.geschirrspuler_current_consumption,26.3,2025-09-30T11:17:36.006Z
sensor.geschirrspuler_current_consumption,26.7,2025-09-30T11:17:45.999Z
sensor.geschirrspuler_current_consumption,28.3,2025-09-30T11:17:51.006Z
sensor.geschirrspuler_current_consumption,29.7,2025-09-30T11:17:56.047Z
sensor.geschirrspuler_current_consumption,29.6,2025-09-30T11:18:06.008Z
sensor.geschirrspuler_current_consumption,29.8,2025-09-30T11:18:11.015Z
sensor.geschirrspuler_current_consumption,29.6,2025-09-30T11:18:15.998Z
sensor.geschirrspuler_current_consumption,26.4,2025-09-30T11:22:06.000Z
sensor.geschirrspuler_current_consumption,26.6,2025-09-30T11:22:11.007Z
sensor.geschirrspuler_current_consumption,2.8,2025-09-30T11:22:16.014Z
sensor.geschirrspuler_current_consumption,2.7,2025-09-30T11:22:21.003Z
sensor.geschirrspuler_current_consumption,2.8,2025-09-30T11:22:51.002Z
sensor.geschirrspuler_current_consumption,19.6,2025-09-30T11:23:01.013Z
sensor.geschirrspuler_current_consumption,26.6,2025-09-30T11:23:05.999Z
sensor.geschirrspuler_current_consumption,26.7,2025-09-30T11:23:11.005Z
sensor.geschirrspuler_current_consumption,26.5,2025-09-30T11:23:16.013Z
sensor.geschirrspuler_current_consumption,11.2,2025-09-30T11:23:21.005Z
sensor.geschirrspuler_current_consumption,10.3,2025-09-30T11:23:26.009Z
sensor.geschirrspuler_current_consumption,7.4,2025-09-30T11:23:31.015Z
sensor.geschirrspuler_current_consumption,23.4,2025-09-30T11:23:35.999Z
sensor.geschirrspuler_current_consumption,10.8,2025-09-30T11:23:41.007Z
sensor.geschirrspuler_current_consumption,12.8,2025-09-30T11:23:46.013Z
sensor.geschirrspuler_current_consumption,7.3,2025-09-30T11:23:50.999Z
sensor.geschirrspuler_current_consumption,2.8,2025-09-30T11:23:56.007Z
sensor.geschirrspuler_current_consumption,2.9,2025-09-30T11:24:01.014Z
sensor.geschirrspuler_current_consumption,2.8,2025-09-30T11:24:06.001Z
sensor.geschirrspuler_current_consumption,2.7,2025-09-30T11:24:20.999Z
sensor.geschirrspuler_current_consumption,2.8,2025-09-30T11:24:26.006Z
sensor.geschirrspuler_current_consumption,2.7,2025-09-30T11:24:41.007Z
sensor.geschirrspuler_current_consumption,2.8,2025-09-30T11:24:46.013Z
sensor.geschirrspuler_current_consumption,2.7,2025-09-30T11:24:56.007Z
sensor.geschirrspuler_current_consumption,2.8,2025-09-30T11:25:01.014Z
sensor.geschirrspuler_current_consumption,2.9,2025-09-30T11:25:05.999Z
sensor.geschirrspuler_current_consumption,2.8,2025-09-30T11:25:11.006Z
sensor.geschirrspuler_current_consumption,2.7,2025-09-30T11:25:31.013Z
sensor.geschirrspuler_current_consumption,2.9,2025-09-30T11:25:36.000Z
sensor.geschirrspuler_current_consumption,2.8,2025-09-30T11:25:41.008Z
sensor.geschirrspuler_current_consumption,2.7,2025-09-30T11:25:50.999Z
sensor.geschirrspuler_current_consumption,2.8,2025-09-30T11:26:05.999Z
sensor.geschirrspuler_current_consumption,2.7,2025-09-30T11:26:16.016Z
sensor.geschirrspuler_current_consumption,2.8,2025-09-30T11:26:20.999Z
sensor.geschirrspuler_current_consumption,2.7,2025-09-30T11:26:31.013Z
sensor.geschirrspuler_current_consumption,2.8,2025-09-30T11:26:35.999Z
sensor.geschirrspuler_current_consumption,2.7,2025-09-30T11:26:56.003Z
sensor.geschirrspuler_current_consumption,2.8,2025-09-30T11:27:06.016Z
sensor.geschirrspuler_current_consumption,2.7,2025-09-30T11:27:16.005Z
sensor.geschirrspuler_current_consumption,2.8,2025-09-30T11:27:26.003Z
sensor.geschirrspuler_current_consumption,2.7,2025-09-30T11:27:31.010Z
sensor.geschirrspuler_current_consumption,2.8,2025-09-30T11:27:35.999Z
sensor.geschirrspuler_current_consumption,2.7,2025-09-30T11:27:51.005Z
sensor.geschirrspuler_current_consumption,2.8,2025-09-30T11:27:56.006Z
sensor.geschirrspuler_current_consumption,2.7,2025-09-30T11:28:11.009Z
sensor.geschirrspuler_current_consumption,2.9,2025-09-30T11:28:26.005Z
sensor.geschirrspuler_current_consumption,2.8,2025-09-30T11:28:31.012Z
sensor.geschirrspuler_current_consumption,2.7,2025-09-30T11:28:46.013Z
sensor.geschirrspuler_current_consumption,9.8,2025-09-30T11:28:51.000Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:28:56.006Z
sensor.geschirrspuler_current_consumption,9.3,2025-09-30T11:29:01.014Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:29:06.002Z
sensor.geschirrspuler_current_consumption,9.3,2025-09-30T11:29:11.012Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:29:16.014Z
sensor.geschirrspuler_current_consumption,9.3,2025-09-30T11:29:21.001Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:29:26.011Z
sensor.geschirrspuler_current_consumption,9.1,2025-09-30T11:29:31.002Z
sensor.geschirrspuler_current_consumption,9.4,2025-09-30T11:29:36.010Z
sensor.geschirrspuler_current_consumption,9.3,2025-09-30T11:29:40.999Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:30:11.000Z
sensor.geschirrspuler_current_consumption,9.3,2025-09-30T11:30:21.014Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:30:31.006Z
sensor.geschirrspuler_current_consumption,9.3,2025-09-30T11:30:56.000Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:31:01.007Z
sensor.geschirrspuler_current_consumption,9.3,2025-09-30T11:31:10.999Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:31:15.999Z
sensor.geschirrspuler_current_consumption,9.3,2025-09-30T11:31:26.013Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:31:31.001Z
sensor.geschirrspuler_current_consumption,9.3,2025-09-30T11:31:36.008Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:31:41.011Z
sensor.geschirrspuler_current_consumption,9.3,2025-09-30T11:31:51.009Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:32:01.004Z
sensor.geschirrspuler_current_consumption,9.1,2025-09-30T11:32:41.012Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:32:45.999Z
sensor.geschirrspuler_current_consumption,9.3,2025-09-30T11:32:56.011Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:33:01.009Z
sensor.geschirrspuler_current_consumption,9.3,2025-09-30T11:33:56.013Z
sensor.geschirrspuler_current_consumption,9.1,2025-09-30T11:34:01.000Z
sensor.geschirrspuler_current_consumption,9.3,2025-09-30T11:34:11.016Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:34:16.000Z
sensor.geschirrspuler_current_consumption,9.3,2025-09-30T11:34:21.008Z
sensor.geschirrspuler_current_consumption,9.1,2025-09-30T11:34:30.999Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:34:36.005Z
sensor.geschirrspuler_current_consumption,9.1,2025-09-30T11:34:41.017Z
sensor.geschirrspuler_current_consumption,9.3,2025-09-30T11:34:45.999Z
sensor.geschirrspuler_current_consumption,9.1,2025-09-30T11:34:51.007Z
sensor.geschirrspuler_current_consumption,9.3,2025-09-30T11:35:01.000Z
sensor.geschirrspuler_current_consumption,9.1,2025-09-30T11:35:06.006Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:35:11.013Z
sensor.geschirrspuler_current_consumption,9.1,2025-09-30T11:35:21.005Z
sensor.geschirrspuler_current_consumption,9.3,2025-09-30T11:35:26.013Z
sensor.geschirrspuler_current_consumption,9.1,2025-09-30T11:35:41.015Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:35:46.000Z
sensor.geschirrspuler_current_consumption,9.3,2025-09-30T11:35:56.015Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:36:11.013Z
sensor.geschirrspuler_current_consumption,9.3,2025-09-30T11:36:16.000Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:36:21.008Z
sensor.geschirrspuler_current_consumption,9.1,2025-09-30T11:36:26.019Z
sensor.geschirrspuler_current_consumption,9.3,2025-09-30T11:36:31.000Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:36:41.015Z
sensor.geschirrspuler_current_consumption,9.3,2025-09-30T11:37:01.009Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:37:06.020Z
sensor.geschirrspuler_current_consumption,9.3,2025-09-30T11:37:16.007Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:37:21.014Z
sensor.geschirrspuler_current_consumption,9.3,2025-09-30T11:37:31.008Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:37:40.998Z
sensor.geschirrspuler_current_consumption,9.4,2025-09-30T11:37:46.007Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:37:51.013Z
sensor.geschirrspuler_current_consumption,9.3,2025-09-30T11:37:56.001Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:38:10.999Z
sensor.geschirrspuler_current_consumption,9.3,2025-09-30T11:38:21.015Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:38:25.997Z
sensor.geschirrspuler_current_consumption,9.3,2025-09-30T11:39:11.001Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:39:26.000Z
sensor.geschirrspuler_current_consumption,9.3,2025-09-30T11:39:40.999Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:39:46.009Z
sensor.geschirrspuler_current_consumption,9.3,2025-09-30T11:39:51.018Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:40:01.007Z
sensor.geschirrspuler_current_consumption,9.3,2025-09-30T11:40:16.007Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:40:26.006Z
sensor.geschirrspuler_current_consumption,9.1,2025-09-30T11:40:46.008Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:40:51.015Z
sensor.geschirrspuler_current_consumption,9.1,2025-09-30T11:41:20.998Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:41:26.006Z
sensor.geschirrspuler_current_consumption,9.1,2025-09-30T11:41:41.000Z
sensor.geschirrspuler_current_consumption,9.3,2025-09-30T11:41:46.006Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:41:51.013Z
sensor.geschirrspuler_current_consumption,9.3,2025-09-30T11:42:06.015Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:42:11.004Z
sensor.geschirrspuler_current_consumption,9.3,2025-09-30T11:42:16.009Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:42:21.014Z
sensor.geschirrspuler_current_consumption,9.3,2025-09-30T11:42:51.013Z
sensor.geschirrspuler_current_consumption,9.2,2025-09-30T11:42:55.999Z
sensor.geschirrspuler_current_consumption,9.3,2025-09-30T11:43:06.014Z
sensor.geschirrspuler_current_consumption,15.1,2025-09-30T11:43:11.002Z
sensor.geschirrspuler_current_consumption,15.2,2025-09-30T11:43:16.006Z
sensor.geschirrspuler_current_consumption,15.1,2025-09-30T11:43:25.998Z
sensor.geschirrspuler_current_consumption,15.2,2025-09-30T11:43:36.014Z
sensor.geschirrspuler_current_consumption,15.1,2025-09-30T11:43:41.001Z
sensor.geschirrspuler_current_consumption,15.2,2025-09-30T11:44:06.042Z
sensor.geschirrspuler_current_consumption,15.1,2025-09-30T11:44:10.999Z
sensor.geschirrspuler_current_consumption,9.1,2025-09-30T11:44:16.007Z
sensor.geschirrspuler_current_consumption,20.9,2025-09-30T11:44:21.018Z
sensor.geschirrspuler_current_consumption,23.5,2025-09-30T11:44:26.000Z
sensor.geschirrspuler_current_consumption,23.4,2025-09-30T11:44:31.007Z
sensor.geschirrspuler_current_consumption,2.7,2025-09-30T11:44:36.015Z
sensor.geschirrspuler_current_consumption,24.5,2025-09-30T11:44:40.999Z
sensor.geschirrspuler_current_consumption,2.9,2025-09-30T11:44:46.007Z
sensor.geschirrspuler_current_consumption,2.0,2025-09-30T11:44:55.998Z
sensor.geschirrspuler_current_consumption,1.9,2025-09-30T11:45:06.015Z
sensor.geschirrspuler_current_consumption,2.0,2025-09-30T11:45:16.009Z
sensor.geschirrspuler_current_consumption,1.9,2025-09-30T11:45:31.006Z
sensor.geschirrspuler_current_consumption,2.0,2025-09-30T11:45:41.000Z
sensor.geschirrspuler_current_consumption,1.9,2025-09-30T11:45:46.012Z
sensor.geschirrspuler_current_consumption,2.0,2025-09-30T11:45:51.011Z
sensor.geschirrspuler_current_consumption,1.9,2025-09-30T11:45:55.999Z
sensor.geschirrspuler_current_consumption,2.0,2025-09-30T11:46:01.006Z
sensor.geschirrspuler_current_consumption,1.9,2025-09-30T11:46:21.006Z
sensor.geschirrspuler_current_consumption,2.0,2025-09-30T11:46:26.013Z
sensor.geschirrspuler_current_consumption,1.9,2025-09-30T11:46:30.999Z
sensor.geschirrspuler_current_consumption,2.0,2025-09-30T11:46:36.004Z
sensor.geschirrspuler_current_consumption,1.9,2025-09-30T11:46:41.012Z
sensor.geschirrspuler_current_consumption,0.0,2025-09-30T11:46:45.999Z
